QueryID DocumentName Precision Recall 
1	CACM-1657	0.0	0.0
1	CACM-1938	0.0	0.0
1	CACM-1410	0.3333333333333333	0.25
1	CACM-2371	0.25	0.25
1	CACM-2629	0.2	0.25
1	CACM-2219	0.16666666666666666	0.25
1	CACM-1752	0.14285714285714285	0.25
1	CACM-0971	0.125	0.25
1	CACM-1605	0.2222222222222222	0.5
1	CACM-2439	0.2	0.5
1	CACM-1519	0.18181818181818182	0.5
1	CACM-1827	0.16666666666666666	0.5
1	CACM-2357	0.15384615384615385	0.5
1	CACM-2344	0.14285714285714285	0.5
1	CACM-1844	0.13333333333333333	0.5
1	CACM-2218	0.125	0.5
1	CACM-2380	0.11764705882352941	0.5
1	CACM-1391	0.1111111111111111	0.5
1	CACM-1071	0.10526315789473684	0.5
1	CACM-1506	0.1	0.5
1	CACM-2151	0.09523809523809523	0.5
1	CACM-1523	0.09090909090909091	0.5
1	CACM-2951	0.08695652173913043	0.5
1	CACM-3174	0.08333333333333333	0.5
1	CACM-2522	0.08	0.5
1	CACM-2920	0.07692307692307693	0.5
1	CACM-2535	0.07407407407407407	0.5
1	CACM-2054	0.07142857142857142	0.5
1	CACM-1161	0.06896551724137931	0.5
1	CACM-3025	0.06666666666666667	0.5
1	CACM-2947	0.06451612903225806	0.5
1	CACM-1572	0.09375	0.75
1	CACM-1544	0.09090909090909091	0.75
1	CACM-1680	0.08823529411764706	0.75
1	CACM-2500	0.08571428571428572	0.75
1	CACM-2424	0.08333333333333333	0.75
1	CACM-1591	0.08108108108108109	0.75
1	CACM-2379	0.07894736842105263	0.75
1	CACM-2378	0.07692307692307693	0.75
1	CACM-0585	0.075	0.75
1	CACM-2501	0.07317073170731707	0.75
1	CACM-2319	0.07142857142857142	0.75
1	CACM-3127	0.06976744186046512	0.75
1	CACM-1960	0.06818181818181818	0.75
1	CACM-1908	0.06666666666666667	0.75
1	CACM-1315	0.06521739130434782	0.75
1	CACM-3048	0.06382978723404255	0.75
1	CACM-1033	0.0625	0.75
1	CACM-2399	0.061224489795918366	0.75
1	CACM-1440	0.06	0.75
1	CACM-1719	0.058823529411764705	0.75
1	CACM-1264	0.057692307692307696	0.75
1	CACM-1236	0.05660377358490566	0.75
1	CACM-2948	0.05555555555555555	0.75
1	CACM-2358	0.07272727272727272	1.0
1	CACM-0414	0.07142857142857142	1.0
1	CACM-1168	0.07017543859649122	1.0
1	CACM-2950	0.06896551724137931	1.0
1	CACM-2740	0.06779661016949153	1.0
1	CACM-1179	0.06666666666666667	1.0
1	CACM-1195	0.06557377049180328	1.0
1	CACM-1749	0.06451612903225806	1.0
1	CACM-2092	0.06349206349206349	1.0
1	CACM-2375	0.0625	1.0
1	CACM-1647	0.06153846153846154	1.0
1	CACM-1163	0.06060606060606061	1.0
1	CACM-3023	0.05970149253731343	1.0
1	CACM-1753	0.058823529411764705	1.0
1	CACM-0637	0.057971014492753624	1.0
1	CACM-1304	0.05714285714285714	1.0
1	CACM-1341	0.056338028169014086	1.0
1	CACM-2624	0.05555555555555555	1.0
1	CACM-3112	0.0547945205479452	1.0
1	CACM-1805	0.05405405405405406	1.0
1	CACM-2621	0.05333333333333334	1.0
1	CACM-2372	0.05263157894736842	1.0
1	CACM-2632	0.05194805194805195	1.0
1	CACM-1542	0.05128205128205128	1.0
1	CACM-1685	0.05063291139240506	1.0
1	CACM-2626	0.05	1.0
1	CACM-1750	0.04938271604938271	1.0
1	CACM-0617	0.04878048780487805	1.0
1	CACM-1885	0.04819277108433735	1.0
1	CACM-2841	0.047619047619047616	1.0
1	CACM-1571	0.047058823529411764	1.0
1	CACM-2036	0.046511627906976744	1.0
1	CACM-1173	0.04597701149425287	1.0
1	CACM-0098	0.045454545454545456	1.0
1	CACM-1901	0.0449438202247191	1.0
1	CACM-1034	0.044444444444444446	1.0
1	CACM-2069	0.04395604395604396	1.0
1	CACM-1534	0.043478260869565216	1.0
1	CACM-1526	0.043010752688172046	1.0
1	CACM-2188	0.0425531914893617	1.0
1	CACM-2730	0.042105263157894736	1.0
1	CACM-2542	0.041666666666666664	1.0
1	CACM-2541	0.041237113402061855	1.0
1	CACM-2228	0.04081632653061224	1.0
1	CACM-3089	0.04040404040404041	1.0
1	CACM-2681	0.04	1.0
2	CACM-2434	1.0	0.3333333333333333
2	CACM-3078	1.0	0.6666666666666666
2	CACM-2863	1.0	1.0
2	CACM-0397	0.75	1.0
2	CACM-1014	0.6	1.0
2	CACM-1867	0.5	1.0
2	CACM-0492	0.42857142857142855	1.0
2	CACM-1623	0.375	1.0
2	CACM-1046	0.3333333333333333	1.0
2	CACM-0435	0.3	1.0
2	CACM-1397	0.2727272727272727	1.0
2	CACM-0531	0.25	1.0
2	CACM-1183	0.23076923076923078	1.0
2	CACM-0597	0.21428571428571427	1.0
2	CACM-1305	0.2	1.0
2	CACM-0847	0.1875	1.0
2	CACM-2439	0.17647058823529413	1.0
2	CACM-0616	0.16666666666666666	1.0
2	CACM-1625	0.15789473684210525	1.0
2	CACM-1168	0.15	1.0
2	CACM-3202	0.14285714285714285	1.0
2	CACM-1345	0.13636363636363635	1.0
2	CACM-1424	0.13043478260869565	1.0
2	CACM-1315	0.125	1.0
2	CACM-0971	0.12	1.0
2	CACM-3189	0.11538461538461539	1.0
2	CACM-1439	0.1111111111111111	1.0
2	CACM-1591	0.10714285714285714	1.0
2	CACM-1391	0.10344827586206896	1.0
2	CACM-1403	0.1	1.0
2	CACM-0728	0.0967741935483871	1.0
2	CACM-1117	0.09375	1.0
2	CACM-1705	0.09090909090909091	1.0
2	CACM-1926	0.08823529411764706	1.0
2	CACM-1427	0.08571428571428572	1.0
2	CACM-0942	0.08333333333333333	1.0
2	CACM-0282	0.08108108108108109	1.0
2	CACM-1161	0.07894736842105263	1.0
2	CACM-2519	0.07692307692307693	1.0
2	CACM-2645	0.075	1.0
2	CACM-1498	0.07317073170731707	1.0
2	CACM-1564	0.07142857142857142	1.0
2	CACM-1861	0.06976744186046512	1.0
2	CACM-1503	0.06818181818181818	1.0
2	CACM-1348	0.06666666666666667	1.0
2	CACM-1214	0.06521739130434782	1.0
2	CACM-3127	0.06382978723404255	1.0
2	CACM-2937	0.0625	1.0
2	CACM-3201	0.061224489795918366	1.0
2	CACM-3204	0.06	1.0
2	CACM-2383	0.058823529411764705	1.0
2	CACM-2912	0.057692307692307696	1.0
2	CACM-1523	0.05660377358490566	1.0
2	CACM-1486	0.05555555555555555	1.0
2	CACM-2456	0.05454545454545454	1.0
2	CACM-1264	0.05357142857142857	1.0
2	CACM-1334	0.05263157894736842	1.0
2	CACM-2471	0.05172413793103448	1.0
2	CACM-2850	0.05084745762711865	1.0
2	CACM-3005	0.05	1.0
2	CACM-3199	0.04918032786885246	1.0
2	CACM-1145	0.04838709677419355	1.0
2	CACM-2943	0.047619047619047616	1.0
2	CACM-1542	0.046875	1.0
2	CACM-1676	0.046153846153846156	1.0
2	CACM-2096	0.045454545454545456	1.0
2	CACM-3080	0.04477611940298507	1.0
2	CACM-1671	0.04411764705882353	1.0
2	CACM-3160	0.043478260869565216	1.0
2	CACM-1469	0.04285714285714286	1.0
2	CACM-2812	0.04225352112676056	1.0
2	CACM-1939	0.041666666666666664	1.0
2	CACM-2092	0.0410958904109589	1.0
2	CACM-1215	0.04054054054054054	1.0
2	CACM-1680	0.04	1.0
2	CACM-2356	0.039473684210526314	1.0
2	CACM-1464	0.03896103896103896	1.0
2	CACM-1811	0.038461538461538464	1.0
2	CACM-2939	0.0379746835443038	1.0
2	CACM-2483	0.0375	1.0
2	CACM-1741	0.037037037037037035	1.0
2	CACM-1468	0.036585365853658534	1.0
2	CACM-2217	0.03614457831325301	1.0
2	CACM-1854	0.03571428571428571	1.0
2	CACM-0321	0.03529411764705882	1.0
2	CACM-1549	0.03488372093023256	1.0
2	CACM-2317	0.034482758620689655	1.0
2	CACM-2002	0.03409090909090909	1.0
2	CACM-2233	0.033707865168539325	1.0
2	CACM-3077	0.03333333333333333	1.0
2	CACM-3203	0.03296703296703297	1.0
2	CACM-3200	0.03260869565217391	1.0
2	CACM-3198	0.03225806451612903	1.0
2	CACM-3197	0.031914893617021274	1.0
2	CACM-3196	0.031578947368421054	1.0
2	CACM-3195	0.03125	1.0
2	CACM-3194	0.030927835051546393	1.0
2	CACM-3193	0.030612244897959183	1.0
2	CACM-3192	0.030303030303030304	1.0
2	CACM-3191	0.03	1.0
3	CACM-1402	0.0	0.0
3	CACM-2551	0.0	0.0
3	CACM-1988	0.0	0.0
